id,link,content,date,retweets,favorites,mentions,hashtags,Trump or biden
1.21526E+18,https://twitter.com/realDonaldTrump/status/1215262141634306048,"Hope that all House Republicans will vote against Crazy Nancy PelosiÉ??s War Powers Resolution. Also, remember her É??speed & rushÉ?ù in getting the Impeachment Hoax voted on & done. Well, she never sent the Articles to the Senate. Just another Democrat fraud. Presidential Harassment!",1/9/2020 7:20,30764,149696,,,Trump
1.21525E+18,https://twitter.com/realDonaldTrump/status/1215249474043482113,PRESIDENTIAL HARASSMENT!,1/9/2020 6:30,30134,192474,,,Trump
1.21525E+18,https://twitter.com/realDonaldTrump/status/1215247978966986752,Thank you Elise!https://twitter.com/EliseStefanik/status/1215116528284315648 É??,1/9/2020 6:24,12407,51038,,,Trump
1.21525E+18,https://twitter.com/realDonaldTrump/status/1215247278631530496,"Pelosi doesnÉ??t want to hand over The Articles of Impeachment, which were fraudulently produced by corrupt politicians like Shifty Schiff in the first place, because after all of these years of investigations and persecution, they show no crimes and are a joke and a scam!",1/9/2020 6:21,35682,193705,,,Trump
1.21524E+18,https://twitter.com/realDonaldTrump/status/1215241520804253698,Great!https://twitter.com/LindseyGrahamSC/status/1214207553971924996 É??,1/9/2020 5:58,10489,52663,,,Trump
1.21524E+18,https://twitter.com/realDonaldTrump/status/1215239172195278848,WINRED!https://twitter.com/GOPChairwoman/status/1215112427756498945 É??,1/9/2020 5:49,9141,42528,,,Trump
1.21524E+18,https://twitter.com/realDonaldTrump/status/1215238707848060928,See you later!https://twitter.com/TeamTrump/status/1215135496155860992 É??,1/9/2020 5:47,15377,82331,,,Trump
1.21474E+18,https://twitter.com/realDonaldTrump/status/1214739853025394693,"All is well! Missiles launched from Iran at two military bases located in Iraq. Assessment of casualties & damages taking place now. So far, so good! We have the most powerful and well equipped military anywhere in the world, by far! I will be making a statement tomorrow morning.",1/7/2020 20:45,149644,737415,,,Trump
1.21462E+18,https://twitter.com/realDonaldTrump/status/1214624074724466689,"Had a very good meeting with @ kbsalsaud of Saudi Arabia. We discussed Trade, Military, Oil Prices, Security, and Stability in the Middle East!",1/7/2020 13:05,33837,227843,,,Trump
1.21454E+18,https://twitter.com/realDonaldTrump/status/1214538977866334209,Great interview with @ GOPLeader Kevin McCarthy on @ foxandfriends. É??There was no urgency with the Articles of Impeachment because there was no case.É?ù,1/7/2020 7:27,24077,137503,,,Trump
1.21451E+18,https://twitter.com/realDonaldTrump/status/1214513143021527046,We love Australia!https://twitter.com/ScottMorrisonMP/status/1214373985988698112 É??,1/7/2020 5:44,23732,170298,,,Trump
1.21435E+18,https://twitter.com/realDonaldTrump/status/1214345971947180032,Amazing analysis & reporting!https://twitter.com/realDonaldTrump/status/1214230745176322048 É??,1/6/2020 18:40,17496,68991,,,Trump
1.21433E+18,https://twitter.com/realDonaldTrump/status/1214333364997697536,"....If however, the city or state in question is willing to acknowledge responsibility, and politely asks for help from the Federal Government, we will very seriously consider getting involved in order to make those poorly run Democrat Cities Great Again!",1/6/2020 17:50,17746,94853,,,Trump
1.21433E+18,https://twitter.com/realDonaldTrump/status/1214333364204974082,"The homeless situation in Los Angeles, San Francisco, and many other Democrat Party run cities throughout the Nation is a state and local problem, not a federal problem....",1/6/2020 17:50,29583,153312,,,Trump
1.2142E+18,https://twitter.com/realDonaldTrump/status/1214197038063243266,IRAN WILL NEVER HAVE A NUCLEAR WEAPON!,1/6/2020 8:48,82133,454438,,,Trump
1.21419E+18,https://twitter.com/realDonaldTrump/status/1214194843246829569,"Congress & the President should not be wasting their time and energy on a continuation of the totally partisan Impeachment Hoax when we have so many important matters pending. 196 to ZERO was the Republican House vote, & we got 3 Dems. This was not what the Founders had in mind!",1/6/2020 8:39,27879,149152,,,Trump
1.21419E+18,https://twitter.com/realDonaldTrump/status/1214193106423369728,"The Impeachment Hoax, just a continuation of the Witch Hunt which started even before I won the Election, must end quickly. Read the Transcripts, see the Ukrainian PresidentÉ??s strong statement, NO PRESSURE - get this done. It is a con game by the Dems to help with the Election!",1/6/2020 8:32,24375,122427,,,Trump
1.21418E+18,https://twitter.com/realDonaldTrump/status/1214179198056697856,"É??The reason they are not sending the Articles of Impeachment to the Senate is that they are so weak and so pathetic.É?ù @ LindseyGrahamSC @ MariaBartiromo The great Scam continues. To be spending time on this political Hoax at this moment in our history, when I am so busy, is sad!",1/6/2020 7:37,27852,133075,,,Trump
1.21392E+18,https://twitter.com/realDonaldTrump/status/1213919480574812160,"These Media Posts will serve as notification to the United States Congress that should Iran strike any U.S. person or target, the United States will quickly & fully strike back, & perhaps in a disproportionate manner. Such legal notice is not required, but is given nevertheless!",1/5/2020 14:25,79966,365983,,,Trump
1.21369E+18,https://twitter.com/realDonaldTrump/status/1213689342272659456,"The United States just spent Two Trillion Dollars on Military Equipment. We are the biggest and by far the BEST in the World! If Iran attacks an American Base, or any American, we will be sending some of that brand new beautiful equipment their way...and without hesitation!",1/4/2020 23:11,138582,660344,,,Trump
1.21368E+18,https://twitter.com/realDonaldTrump/status/1213684819537932293,"They attacked us, & we hit back. If they attack again, which I would strongly advise them not to do, we will hit them harder than they have ever been hit before!https://twitter.com/DanCrenshawTX/status/1213583859402657793 É??",1/4/2020 22:53,61315,275747,,,Trump
1.21359E+18,https://twitter.com/realDonaldTrump/status/1213593974679769093,"....hundreds of Iranian protesters. He was already attacking our Embassy, and preparing for additional hits in other locations. Iran has been nothing but problems for many years. Let this serve as a WARNING that if Iran strikes any Americans, or American assets, we have.....",1/4/2020 16:52,38833,185538,,,Trump
1.21359E+18,https://twitter.com/realDonaldTrump/status/1213593975732527112,"....targeted 52 Iranian sites (representing the 52 American hostages taken by Iran many years ago), some at a very high level & important to Iran & the Iranian culture, and those targets, and Iran itself, WILL BE HIT VERY FAST AND VERY HARD. The USA wants no more threats!",1/4/2020 16:52,59883,261010,,,Trump
1.21359E+18,https://twitter.com/realDonaldTrump/status/1213593965838163968,"Iran is talking very boldly about targeting certain USA assets as revenge for our ridding the world of their terrorist leader who had just killed an American, & badly wounded many others, not to mention all of the people he had killed over his lifetime, including recently....",1/4/2020 16:52,62235,283379,,,Trump
1.21359E+18,https://twitter.com/realDonaldTrump/status/1213585005986959361,"As hard as I work, & as successful as our Country has become with our Economy, our Military & everything else, it is ashame that the Democrats make us spend so much time & money on this ridiculous Impeachment Lite Hoax. I should be able to devote all of my time to the REAL USA!",1/4/2020 16:16,46263,266783,,,Trump
1.21347E+18,https://twitter.com/realDonaldTrump/status/1213474475250987009,95% Approval Rating in the Republican Party. Thank you!,1/4/2020 8:57,41313,325545,,,Trump
1.21315E+18,https://twitter.com/realDonaldTrump/status/1213149807948312576,"....different places that he thought were wasteful, and the career staff, as they always do, pushed back, and made a million excuses as to why they could not possibly stop spending U.S. taxpayer money. There was a back & forth over the legal arguments, & the W.H. decision was....",1/3/2020 11:27,12114,58481,,,Trump
1.21315E+18,https://twitter.com/realDonaldTrump/status/1213149809378578432,"....followed, and then it was withdrawn. The Democrats argument for impeachment has not gotten stronger over the last few weeks. As Senator Josh Hawley just said, heÉ??s going to enter a Motion to Dismiss the Impeachment Trial because itÉ??s never actually been brought to trial.É?ù",1/3/2020 11:27,14065,65140,,,Trump
1.21315E+18,https://twitter.com/realDonaldTrump/status/1213149806488694786,"Christopher Bedford, The Federalist Senior Editor. É??There is NOTHING NEW in these Emails at all thatÉ??s been discovered. ItÉ??s exactly what we knew before, which is that the White House & political figures wanted to cut off aid, Trump wanted to question aid to a number of....",1/3/2020 11:27,18049,86033,,,Trump
1.21312E+18,https://twitter.com/realDonaldTrump/status/1213119187075436545,"This is a great book, a must read!https://twitter.com/nedryun/status/1205122585274523648 É??",1/3/2020 9:25,11268,53208,,,Trump
1.21312E+18,https://twitter.com/realDonaldTrump/status/1213115187160637441,"....and more control over Iraq, and the people of Iraq are not happy with that. It will never end well!",1/3/2020 9:09,15683,82096,,,Trump
1.21312E+18,https://twitter.com/realDonaldTrump/status/1213115183507398656,"The United States has paid Iraq Billions of Dollars a year, for many years. That is on top of all else we have done for them. The people of Iraq donÉ??t want to be dominated & controlled by Iran, but ultimately, that is their choice. Over the last 15 years, Iran has gained more....",1/3/2020 9:09,27743,136287,,,Trump
1.2131E+18,https://twitter.com/realDonaldTrump/status/1213096351296299017,"General Qassem Soleimani has killed or badly wounded thousands of Americans over an extended period of time, and was plotting to kill many more...but got caught! He was directly and indirectly responsible for the death of millions of people, including the recent large number....",1/3/2020 7:54,51614,235389,,,Trump
1.2131E+18,https://twitter.com/realDonaldTrump/status/1213096352072294401,"....of PROTESTERS killed in Iran itself. While Iran will never be able to properly admit it, Soleimani was both hated and feared within the country. They are not nearly as saddened as the leaders will let the outside world believe. He should have been taken out many years ago!",1/3/2020 7:54,28734,136656,,,Trump
1.21308E+18,https://twitter.com/realDonaldTrump/status/1213078681750573056,"Iran never won a war, but never lost a negotiation!",1/3/2020 6:44,60497,315509,,,Trump
1.21273E+18,https://twitter.com/realDonaldTrump/status/1212734798365626369,"....had happened to a Presidential candidate, or President, who was a Democrat, everybody involved would long ago be in jail for treason (and more), and it would be considered the CRIME OF THE CENTURY, far bigger and more sinister than Watergate!",1/2/2020 7:58,24443,104258,,,Trump
1.21273E+18,https://twitter.com/realDonaldTrump/status/1212734794762784768,"A lot of very good people were taken down by a small group of Dirty (Filthy) Cops, politicians, government officials, and an investigation that was illegally started & that SPIED on my campaign. The Witch Hunt is sputtering badly, but still going on (Ukraine Hoax!). If this....",1/2/2020 7:58,31191,129206,,,Trump
1.21273E+18,https://twitter.com/realDonaldTrump/status/1212730940197351425,"....itÉ??s alienating independents. This President is being persecuted over three years with one investigation after another, and that really plays to his base.É?ù @ FoxNews @ cvpayne Their partisan Witch Hunt is hurting our Country do badly, & only bringing more division than ever!",1/2/2020 7:42,13624,61088,,,Trump
1.21273E+18,https://twitter.com/realDonaldTrump/status/1212730938683207682,"Sohrab Ahmari, New York Post É??The Trump Campaign raised $10 million in the two days following the impeachment (Scam) vote. It seems the Democrats have shot themselves in the foot in one more way. They set up a process they know is not going to lead to the Presidents removal, &...",1/2/2020 7:42,18829,85008,,,Trump
1.21257E+18,https://twitter.com/realDonaldTrump/status/1212565864584765440,They donÉ??t know how to do that!https://twitter.com/GeraldoRivera/status/1212402251806990336 É??,1/1/2020 20:46,15270,76330,,,Trump
1.21255E+18,https://twitter.com/realDonaldTrump/status/1212552402798358534,Great job!https://twitter.com/TrumpWarRoom/status/1212391791774838784 É??,1/1/2020 19:53,14239,60342,,,Trump
1.21255E+18,https://twitter.com/realDonaldTrump/status/1212550610429587456,"CanÉ??t believe @ ATT keeps the management after yet another @ CNN ratings dive. Nobody watching, NO CREDIBILITY! Maybe they should make changes at AT&T?https://twitter.com/heatherjones333/status/1212376966873206786 É??",1/1/2020 19:46,17039,68041,,,Trump
1.21255E+18,https://twitter.com/realDonaldTrump/status/1212548289515655168,"Too bad, Corey would have won! He (and I) loves New Hampshire.https://twitter.com/dmartosko/status/1212042598732439554 É??",1/1/2020 19:36,8762,43478,,,Trump
1.21255E+18,https://twitter.com/realDonaldTrump/status/1212547186506059776,Best equipment & finest military in the World. On site quickly!https://twitter.com/heatherjones333/status/1212475089133944832 É??,1/1/2020 19:32,18799,86768,,,Trump
