SN,Date,Mean.Humidity,Mean.Sea.Level.PressureIn,Mean.VisibilityMiles,CloudCover,Normalized water pressure,Normalized visiblity,normalized cloudcover,normalized humidity,Sunny or not,Events,Normalized dew point
23236,3/13/2012,83,30.04,8,5,0.605714286,0.777777778,0.625,0.813333333,Not Sunny,Rain,0.679012346
23239,3/16/2012,88,30.2,4,7,0.697142857,0.333333333,0.875,0.88,Not Sunny,Rain,0.604938272
23240,3/17/2012,81,30.3,5,4,0.754285714,0.444444444,0.5,0.786666667,Not Sunny,Fog,0.604938272
23241,3/18/2012,82,30.32,7,5,0.765714286,0.666666667,0.625,0.8,Not Sunny,Fog,0.62962963
23243,3/20/2012,84,30.3,5,5,0.754285714,0.444444444,0.625,0.826666667,Not Sunny,Fog,0.740740741
23244,3/21/2012,87,30.33,2,8,0.771428571,0.111111111,1,0.866666667,Not Sunny,Fog,0.75308642
23245,3/22/2012,86,30.22,3,4,0.708571429,0.222222222,0.5,0.853333333,Not Sunny,Fog,0.75308642
23246,3/23/2012,65,30.07,9,5,0.622857143,0.888888889,0.625,0.573333333,Not Sunny,Fog,0.679012346
23247,3/24/2012,51,30.05,10,7,0.611428571,1,0.875,0.386666667,Not Sunny,Rain,0.50617284
23248,3/25/2012,74,29.83,10,7,0.485714286,1,0.875,0.693333333,Not Sunny,Rain,0.580246914
23251,3/28/2012,54,29.81,10,5,0.474285714,1,0.625,0.426666667,Not Sunny,Rain-Thunderstorm,0.530864198
23253,3/30/2012,45,30.03,10,4,0.6,1,0.5,0.306666667,Not Sunny,Rain,0.382716049
23254,3/31/2012,83,29.92,8,8,0.537142857,0.777777778,1,0.813333333,Not Sunny,Rain,0.530864198
23255,4/1/2012,73,29.8,9,8,0.468571429,0.888888889,1,0.68,Not Sunny,Rain,0.555555556
23264,4/10/2012,42,29.73,10,4,0.428571429,1,0.5,0.266666667,Not Sunny,Rain,0.432098765
23265,4/11/2012,46,29.83,10,6,0.485714286,1,0.75,0.32,Not Sunny,Rain,0.432098765
23268,4/14/2012,47,30.14,10,5,0.662857143,1,0.625,0.333333333,Not Sunny,Rain,0.518518519
23269,4/15/2012,61,30.02,10,6,0.594285714,1,0.75,0.52,Not Sunny,Rain,0.703703704
23273,4/19/2012,72,30.1,10,5,0.64,1,0.625,0.666666667,Not Sunny,Rain,0.62962963
23275,4/21/2012,80,29.78,6,7,0.457142857,0.555555556,0.875,0.773333333,Not Sunny,Fog-Rain-Thunderstorm,0.75308642
23277,4/23/2012,75,29.28,7,8,0.171428571,0.666666667,1,0.706666667,Not Sunny,Rain,0.641975309
23279,4/25/2012,61,29.82,10,5,0.48,1,0.625,0.52,Not Sunny,Rain,0.530864198
23281,4/27/2012,63,29.86,9,3,0.502857143,0.888888889,0.375,0.546666667,Not Sunny,Rain,0.481481481
23285,5/1/2012,72,30.04,8,7,0.605714286,0.777777778,0.875,0.666666667,Not Sunny,Rain-Thunderstorm,0.716049383
23286,5/2/2012,80,30.16,9,8,0.674285714,0.888888889,1,0.773333333,Not Sunny,Rain,0.666666667
23287,5/3/2012,88,30.14,8,8,0.662857143,0.777777778,1,0.88,Not Sunny,Rain-Thunderstorm,0.691358025
23288,5/4/2012,81,29.98,6,7,0.571428571,0.555555556,0.875,0.786666667,Not Sunny,Rain-Thunderstorm,0.75308642
23289,5/5/2012,87,29.97,6,8,0.565714286,0.555555556,1,0.866666667,Not Sunny,Rain,0.740740741
23293,5/9/2012,94,29.72,2,8,0.422857143,0.111111111,1,0.96,Not Sunny,Fog-Rain,0.790123457
23294,5/10/2012,61,29.61,9,6,0.36,0.888888889,0.75,0.52,Not Sunny,Rain,0.62962963
23298,5/14/2012,76,30.14,10,8,0.662857143,1,1,0.72,Not Sunny,Rain,0.777777778
23299,5/15/2012,89,30.02,4,8,0.594285714,0.333333333,1,0.893333333,Not Sunny,Fog-Rain,0.802469136
23300,5/16/2012,83,29.9,6,7,0.525714286,0.555555556,0.875,0.813333333,Not Sunny,Fog-Rain,0.827160494
23301,5/17/2012,54,30.06,10,4,0.617142857,1,0.5,0.426666667,Not Sunny,Rain,0.592592593
23305,5/21/2012,89,30.13,5,8,0.657142857,0.444444444,1,0.893333333,Not Sunny,Rain-Thunderstorm,0.814814815
23307,5/23/2012,87,29.95,9,6,0.554285714,0.888888889,0.75,0.866666667,Not Sunny,Fog-Rain,0.851851852
23308,5/24/2012,94,30.15,7,8,0.668571429,0.666666667,1,0.96,Not Sunny,Rain-Thunderstorm,0.851851852
23309,5/25/2012,92,30.18,3,8,0.685714286,0.222222222,1,0.933333333,Not Sunny,Fog-Rain,0.888888889
23310,5/26/2012,87,30.13,7,5,0.657142857,0.666666667,0.625,0.866666667,Not Sunny,Fog-Rain-Thunderstorm,0.901234568
23311,5/27/2012,74,30.11,10,6,0.645714286,1,0.75,0.693333333,Not Sunny,Rain,0.864197531
23313,5/29/2012,81,29.81,10,3,0.474285714,1,0.375,0.786666667,Not Sunny,Rain-Thunderstorm,0.950617284
23317,6/2/2012,72,29.71,8,6,0.417142857,0.777777778,0.75,0.666666667,Not Sunny,Rain-Thunderstorm,0.802469136
23318,6/3/2012,55,29.71,10,4,0.417142857,1,0.5,0.44,Not Sunny,Rain,0.716049383
23319,6/4/2012,73,29.68,10,6,0.4,1,0.75,0.68,Not Sunny,Rain,0.716049383
23320,6/5/2012,67,29.88,10,6,0.514285714,1,0.75,0.6,Not Sunny,Rain,0.679012346
23321,6/6/2012,73,29.98,10,4,0.571428571,1,0.5,0.68,Not Sunny,Rain-Thunderstorm,0.75308642
23325,6/10/2012,78,30.08,10,7,0.628571429,1,0.875,0.746666667,Not Sunny,Rain,0.888888889
23327,6/12/2012,87,30.04,8,8,0.605714286,0.777777778,1,0.866666667,Not Sunny,Rain,0.888888889
23328,6/13/2012,95,29.95,6,8,0.554285714,0.555555556,1,0.973333333,Not Sunny,Rain,0.888888889
23337,6/22/2012,69,29.79,8,5,0.462857143,0.777777778,0.625,0.626666667,Not Sunny,Rain-Thunderstorm,0.938271605
23338,6/23/2012,60,29.88,9,5,0.514285714,0.888888889,0.625,0.506666667,Not Sunny,Rain-Thunderstorm,0.827160494
23340,6/25/2012,75,29.75,9,6,0.44,0.888888889,0.75,0.706666667,Not Sunny,Rain-Thunderstorm,0.864197531
23344,6/29/2012,67,29.68,10,4,0.4,1,0.5,0.6,Not Sunny,Rain-Thunderstorm,0.925925926
23349,7/4/2012,70,29.8,10,6,0.468571429,1,0.75,0.64,Not Sunny,Rain,0.938271605
23352,7/7/2012,60,29.83,10,6,0.485714286,1,0.75,0.506666667,Not Sunny,Rain-Thunderstorm,0.925925926
23353,7/8/2012,66,29.85,10,6,0.497142857,1,0.75,0.586666667,Not Sunny,Rain-Thunderstorm,0.913580247
23358,7/13/2012,65,30.19,10,7,0.691428571,1,0.875,0.573333333,Not Sunny,Rain,0.888888889
23360,7/15/2012,76,30.04,9,7,0.605714286,0.888888889,0.875,0.72,Not Sunny,Rain-Thunderstorm,0.962962963
23361,7/16/2012,64,29.86,10,4,0.502857143,1,0.5,0.56,Not Sunny,Rain,0.938271605
23363,7/18/2012,68,29.83,8,5,0.485714286,0.777777778,0.625,0.613333333,Not Sunny,Rain-Thunderstorm,0.962962963
23365,7/20/2012,83,30.01,9,8,0.588571429,0.888888889,1,0.813333333,Not Sunny,Rain,0.851851852
23368,7/23/2012,77,29.99,10,6,0.577142857,1,0.75,0.733333333,Not Sunny,Rain-Thunderstorm,0.950617284
23371,7/26/2012,73,29.74,9,6,0.434285714,0.888888889,0.75,0.68,Not Sunny,Rain-Thunderstorm,0.938271605
23373,7/28/2012,84,29.91,9,7,0.531428571,0.888888889,0.875,0.826666667,Not Sunny,Rain,0.950617284
23374,7/29/2012,76,29.99,10,6,0.577142857,1,0.75,0.72,Not Sunny,Rain,0.901234568
23381,8/5/2012,80,30.08,9,7,0.628571429,0.888888889,0.875,0.773333333,Not Sunny,Rain-Thunderstorm,1
23382,8/6/2012,64,30,10,6,0.582857143,1,0.75,0.56,Not Sunny,Rain,0.888888889
23386,8/10/2012,84,29.83,8,7,0.485714286,0.777777778,0.875,0.826666667,Not Sunny,Fog-Rain-Thunderstorm,0.987654321
23390,8/14/2012,78,29.94,10,5,0.548571429,1,0.625,0.746666667,Not Sunny,Rain,0.925925926
23391,8/15/2012,78,29.86,8,6,0.502857143,0.777777778,0.75,0.746666667,Not Sunny,Rain-Thunderstorm,0.938271605
23393,8/17/2012,71,29.85,10,4,0.497142857,1,0.5,0.653333333,Not Sunny,Rain-Thunderstorm,0.901234568
23394,8/18/2012,69,29.89,10,6,0.52,1,0.75,0.626666667,Not Sunny,Rain-Thunderstorm,0.851851852
23395,8/19/2012,61,29.96,10,5,0.56,1,0.625,0.52,Not Sunny,Rain,0.75308642
23403,8/27/2012,74,30.11,9,6,0.645714286,0.888888889,0.75,0.693333333,Not Sunny,Rain-Thunderstorm,0.950617284
23410,9/3/2012,81,30.13,9,7,0.657142857,0.888888889,0.875,0.786666667,Not Sunny,Rain,0.913580247
23411,9/4/2012,85,29.99,8,8,0.577142857,0.777777778,1,0.84,Not Sunny,Rain,0.975308642
23412,9/5/2012,82,29.81,9,6,0.474285714,0.888888889,0.75,0.8,Not Sunny,Rain-Thunderstorm,0.975308642
23415,9/8/2012,83,29.75,10,6,0.44,1,0.75,0.813333333,Not Sunny,Rain-Thunderstorm,0.962962963
23416,9/9/2012,68,29.83,10,6,0.485714286,1,0.75,0.613333333,Not Sunny,Rain,0.802469136
23425,9/18/2012,83,29.81,8,8,0.474285714,0.777777778,1,0.813333333,Not Sunny,Rain-Thunderstorm,0.913580247
23429,9/22/2012,79,29.9,10,4,0.525714286,1,0.5,0.76,Not Sunny,Rain,0.851851852
23433,9/26/2012,79,30.09,10,7,0.634285714,1,0.875,0.76,Not Sunny,Rain,0.827160494
23434,9/27/2012,76,30.14,10,7,0.662857143,1,0.875,0.72,Not Sunny,Rain,0.851851852
23435,9/28/2012,91,30.03,8,7,0.6,0.777777778,0.875,0.92,Not Sunny,Rain,0.888888889
23436,9/29/2012,79,29.92,10,7,0.537142857,1,0.875,0.76,Not Sunny,Rain,0.765432099
23441,10/4/2012,90,30.1,4,7,0.64,0.333333333,0.875,0.906666667,Not Sunny,Fog-Rain,0.913580247
23444,10/7/2012,68,30.07,10,6,0.622857143,1,0.75,0.613333333,Not Sunny,Rain,0.592592593
23446,10/9/2012,76,30.16,10,8,0.674285714,1,1,0.72,Not Sunny,Rain,0.716049383
23447,10/10/2012,68,29.94,8,6,0.548571429,0.777777778,0.75,0.613333333,Not Sunny,Rain,0.740740741
23452,10/15/2012,83,29.75,9,7,0.44,0.888888889,0.875,0.813333333,Not Sunny,Rain,0.827160494
23455,10/18/2012,77,30.02,10,5,0.594285714,1,0.625,0.733333333,Not Sunny,Rain,0.703703704
23456,10/19/2012,92,29.78,6,8,0.457142857,0.555555556,1,0.933333333,Not Sunny,Fog-Rain,0.864197531
23457,10/20/2012,70,29.72,4,4,0.422857143,0.333333333,0.5,0.64,Not Sunny,Fog,0.765432099
23461,10/24/2012,84,30.15,9,8,0.668571429,0.888888889,1,0.826666667,Not Sunny,Rain,0.75308642
23465,10/28/2012,64,29.8,10,8,0.468571429,1,1,0.56,Not Sunny,Rain,0.666666667
23466,10/29/2012,88,28.98,5,8,0,0.444444444,1,0.88,Not Sunny,Rain,0.75308642
23467,10/30/2012,80,29.39,9,7,0.234285714,0.888888889,0.875,0.773333333,Not Sunny,Rain,0.691358025
23468,10/31/2012,68,29.56,10,7,0.331428571,1,0.875,0.613333333,Not Sunny,Rain,0.555555556
23475,11/7/2012,73,29.86,4,8,0.502857143,0.333333333,1,0.68,Not Sunny,Fog-Rain-Snow,0.456790123
23481,11/13/2012,73,30.29,9,7,0.748571429,0.888888889,0.875,0.68,Not Sunny,Rain,0.617283951
23495,11/27/2012,69,30.25,8,8,0.725714286,0.777777778,1,0.626666667,Not Sunny,Rain,0.469135802
23500,12/2/2012,93,30.29,4,8,0.748571429,0.333333333,1,0.946666667,Not Sunny,Fog-Rain,0.617283951
23502,12/4/2012,93,30.18,4,6,0.685714286,0.333333333,0.75,0.946666667,Not Sunny,Fog-Rain,0.703703704
23505,12/7/2012,81,30.16,9,7,0.674285714,0.888888889,0.875,0.786666667,Not Sunny,Rain,0.543209877
23506,12/8/2012,93,29.95,3,8,0.554285714,0.222222222,1,0.946666667,Not Sunny,Rain,0.654320988
23507,12/9/2012,88,30.16,6,7,0.674285714,0.555555556,0.875,0.88,Not Sunny,Fog-Rain,0.604938272
23508,12/10/2012,97,29.71,1,8,0.417142857,0,1,1,Not Sunny,Fog-Rain,0.728395062
23509,12/11/2012,73,29.9,9,7,0.525714286,0.888888889,0.875,0.68,Not Sunny,Rain,0.518518519
23514,12/16/2012,81,30.06,8,8,0.617142857,0.777777778,1,0.786666667,Not Sunny,Rain,0.604938272
23516,12/18/2012,80,29.53,6,7,0.314285714,0.555555556,0.875,0.773333333,Not Sunny,Rain-Thunderstorm,0.62962963
23518,12/20/2012,65,30.1,10,6,0.64,1,0.75,0.573333333,Not Sunny,Rain,0.469135802
23519,12/21/2012,76,29.3,8,7,0.182857143,0.777777778,0.875,0.72,Not Sunny,Rain,0.592592593
23520,12/22/2012,61,29.58,10,6,0.342857143,1,0.75,0.52,Not Sunny,Snow,0.358024691
23523,12/25/2012,75,30.07,8,7,0.622857143,0.777777778,0.875,0.706666667,Not Sunny,Rain,0.469135802
23524,12/26/2012,77,30.05,9,7,0.611428571,0.888888889,0.875,0.733333333,Not Sunny,Rain-Snow,0.432098765
23525,12/27/2012,78,29.49,8,7,0.291428571,0.777777778,0.875,0.746666667,Not Sunny,Rain,0.481481481
23527,12/29/2012,81,29.75,8,8,0.44,0.777777778,1,0.786666667,Not Sunny,Rain-Snow,0.432098765
23536,1/6/2013,71,30.1,8,6,0.64,0.777777778,0.75,0.653333333,Not Sunny,Snow,0.444444444
23541,1/11/2013,74,30.34,8,8,0.777142857,0.777777778,1,0.693333333,Not Sunny,Rain,0.518518519
23542,1/12/2013,93,30.14,2,8,0.662857143,0.111111111,1,0.946666667,Not Sunny,Fog-Rain,0.617283951
23543,1/13/2013,96,30.11,2,8,0.645714286,0.111111111,1,0.986666667,Not Sunny,Fog-Rain,0.62962963
23545,1/15/2013,70,30.29,10,8,0.748571429,1,1,0.64,Not Sunny,Rain,0.419753086
23546,1/16/2013,86,30,7,8,0.582857143,0.666666667,1,0.853333333,Not Sunny,Rain,0.49382716
23551,1/21/2013,60,29.99,9,7,0.577142857,0.888888889,0.875,0.506666667,Not Sunny,Snow,0.24691358
23552,1/22/2013,42,30.04,10,3,0.605714286,1,0.375,0.266666667,Not Sunny,Snow,0.086419753
23555,1/25/2013,63,30.26,7,7,0.731428571,0.666666667,0.875,0.546666667,Not Sunny,Snow,0.185185185
23558,1/28/2013,76,30.27,6,8,0.737142857,0.555555556,1,0.72,Not Sunny,Rain-Snow,0.407407407
23559,1/29/2013,88,30.11,6,8,0.645714286,0.555555556,1,0.88,Not Sunny,Rain,0.543209877
23560,1/30/2013,93,29.79,1,8,0.462857143,0,1,0.946666667,Not Sunny,Fog-Rain,0.654320988
23561,1/31/2013,65,29.42,8,5,0.251428571,0.777777778,0.625,0.573333333,Not Sunny,Rain-Snow,0.456790123
23562,2/1/2013,44,29.97,10,4,0.565714286,1,0.5,0.293333333,Not Sunny,Snow,0.197530864
23564,2/3/2013,69,29.9,8,6,0.525714286,0.777777778,0.75,0.626666667,Not Sunny,Snow,0.320987654
23567,2/6/2013,59,30.11,8,5,0.645714286,0.777777778,0.625,0.493333333,Not Sunny,Snow,0.333333333
23569,2/8/2013,78,29.89,5,8,0.52,0.444444444,1,0.746666667,Not Sunny,Fog-Rain-Snow,0.444444444
23570,2/9/2013,64,29.98,7,4,0.571428571,0.666666667,0.5,0.56,Not Sunny,Fog-Snow,0.283950617
23572,2/11/2013,85,29.92,3,8,0.537142857,0.222222222,1,0.84,Not Sunny,Fog-Rain,0.567901235
23574,2/13/2013,61,29.83,10,6,0.485714286,1,0.75,0.52,Not Sunny,Snow,0.395061728
23575,2/14/2013,66,29.92,10,4,0.537142857,1,0.5,0.586666667,Not Sunny,Rain-Snow,0.444444444
23576,2/15/2013,73,29.99,9,4,0.577142857,0.888888889,0.5,0.68,Not Sunny,Rain,0.50617284
23577,2/16/2013,66,29.89,10,8,0.52,1,1,0.586666667,Not Sunny,Rain-Snow,0.382716049
23580,2/19/2013,73,29.92,10,6,0.537142857,1,0.75,0.68,Not Sunny,Rain,0.481481481
23583,2/22/2013,62,30.34,10,6,0.777142857,1,0.75,0.533333333,Not Sunny,Rain-Snow,0.345679012
23584,2/23/2013,91,30.06,6,8,0.617142857,0.555555556,1,0.92,Not Sunny,Rain,0.543209877
23585,2/24/2013,70,29.81,9,7,0.474285714,0.888888889,0.875,0.64,Not Sunny,Rain,0.469135802
23588,2/27/2013,79,29.61,6,7,0.36,0.555555556,0.875,0.76,Not Sunny,Rain,0.604938272
23589,2/28/2013,69,29.6,10,8,0.354285714,1,1,0.626666667,Not Sunny,Rain,0.49382716
23591,3/2/2013,62,29.75,10,7,0.44,1,0.875,0.533333333,Not Sunny,Snow,0.37037037
23595,3/6/2013,71,29.9,10,8,0.525714286,1,1,0.653333333,Not Sunny,Rain-Snow,0.456790123
23596,3/7/2013,80,30,8,8,0.582857143,0.777777778,1,0.773333333,Not Sunny,Rain-Snow,0.444444444
23597,3/8/2013,76,30.05,5,7,0.611428571,0.444444444,0.875,0.72,Not Sunny,Fog-Rain-Snow,0.444444444
23601,3/12/2013,83,29.85,6,7,0.497142857,0.555555556,0.875,0.813333333,Not Sunny,Rain,0.641975309
23605,3/16/2013,67,29.84,8,7,0.491428571,0.777777778,0.875,0.6,Not Sunny,Snow,0.395061728
23607,3/18/2013,65,30.26,6,7,0.731428571,0.555555556,0.875,0.573333333,Not Sunny,Rain-Snow,0.345679012
23610,3/21/2013,52,29.73,9,7,0.428571429,0.888888889,0.875,0.4,Not Sunny,Snow,0.320987654
23614,3/25/2013,76,29.58,8,8,0.342857143,0.777777778,1,0.72,Not Sunny,Rain-Snow,0.456790123
23615,3/26/2013,55,29.74,10,5,0.434285714,1,0.625,0.44,Not Sunny,Rain,0.407407407
23617,3/28/2013,52,30.02,10,5,0.594285714,1,0.625,0.4,Not Sunny,Rain,0.419753086
23620,3/31/2013,74,29.96,8,7,0.56,0.777777778,0.875,0.693333333,Not Sunny,Rain,0.543209877
23621,4/1/2013,59,29.73,8,5,0.428571429,0.777777778,0.625,0.493333333,Not Sunny,Rain,0.543209877
23630,4/10/2013,66,29.9,9,6,0.525714286,0.888888889,0.75,0.586666667,Not Sunny,Rain-Thunderstorm,0.679012346
23632,4/12/2013,78,29.88,6,8,0.514285714,0.555555556,1,0.746666667,Not Sunny,Rain,0.567901235
23633,4/13/2013,67,29.88,10,6,0.514285714,1,0.75,0.6,Not Sunny,Rain,0.543209877
23638,4/18/2013,74,30.27,9,6,0.737142857,0.888888889,0.75,0.693333333,Not Sunny,Fog-Rain,0.62962963
23639,4/19/2013,89,29.9,1,7,0.525714286,0,0.875,0.893333333,Not Sunny,Fog-Rain,0.75308642
23640,4/20/2013,62,29.96,9,7,0.56,0.888888889,0.875,0.533333333,Not Sunny,Rain,0.50617284
23643,4/23/2013,67,30.29,10,7,0.748571429,1,0.875,0.6,Not Sunny,Rain,0.530864198
23645,4/25/2013,54,30.14,10,3,0.662857143,1,0.375,0.426666667,Not Sunny,Rain,0.49382716
23649,4/29/2013,77,30.23,10,8,0.714285714,1,1,0.733333333,Not Sunny,Rain,0.654320988
23658,5/8/2013,86,30.04,7,7,0.605714286,0.666666667,0.875,0.853333333,Not Sunny,Rain-Thunderstorm,0.777777778
23659,5/9/2013,82,29.95,6,7,0.554285714,0.555555556,0.875,0.8,Not Sunny,Rain,0.765432099
23661,5/11/2013,91,29.81,6,8,0.474285714,0.555555556,1,0.92,Not Sunny,Rain-Thunderstorm,0.802469136
23662,5/12/2013,60,29.75,10,4,0.44,1,0.5,0.506666667,Not Sunny,Rain,0.567901235
23665,5/15/2013,72,29.9,10,6,0.525714286,1,0.75,0.666666667,Not Sunny,Rain,0.691358025
23668,5/18/2013,73,30.3,10,7,0.754285714,1,0.875,0.68,Not Sunny,Rain,0.703703704
23669,5/19/2013,86,30.27,4,8,0.737142857,0.333333333,1,0.853333333,Not Sunny,Fog-Rain,0.75308642
23670,5/20/2013,87,30.07,4,6,0.622857143,0.333333333,0.75,0.866666667,Not Sunny,Fog-Rain,0.827160494
23671,5/21/2013,85,29.94,4,4,0.548571429,0.333333333,0.5,0.84,Not Sunny,Fog,0.864197531
23674,5/24/2013,86,29.81,8,8,0.474285714,0.777777778,1,0.853333333,Not Sunny,Rain,0.740740741
23675,5/25/2013,70,29.93,9,8,0.542857143,0.888888889,1,0.64,Not Sunny,Rain,0.580246914
23678,5/28/2013,71,30.2,8,8,0.697142857,0.777777778,1,0.653333333,Not Sunny,Rain,0.728395062
23683,6/2/2013,81,29.87,10,4,0.508571429,1,0.5,0.786666667,Not Sunny,Rain,0.851851852
23684,6/3/2013,70,29.85,6,7,0.497142857,0.555555556,0.875,0.64,Not Sunny,Fog-Rain-Thunderstorm,0.87654321
23689,6/8/2013,79,29.82,8,6,0.48,0.777777778,0.75,0.76,Not Sunny,Rain,0.814814815
23691,6/10/2013,92,30.04,5,8,0.605714286,0.444444444,1,0.933333333,Not Sunny,Fog-Rain,0.864197531
23692,6/11/2013,77,29.73,8,6,0.428571429,0.777777778,0.75,0.733333333,Not Sunny,Rain-Thunderstorm,0.87654321
23694,6/13/2013,82,29.65,8,8,0.382857143,0.777777778,1,0.8,Not Sunny,Rain-Thunderstorm,0.802469136
23698,6/17/2013,78,29.89,10,5,0.52,1,0.625,0.746666667,Not Sunny,Rain-Thunderstorm,0.888888889
23699,6/18/2013,81,29.87,9,7,0.508571429,0.888888889,0.875,0.786666667,Not Sunny,Rain,0.87654321
23700,6/19/2013,63,30.01,10,5,0.588571429,1,0.625,0.546666667,Not Sunny,Rain,0.75308642
23704,6/23/2013,84,30.15,10,5,0.668571429,1,0.625,0.826666667,Not Sunny,Rain,0.888888889
23705,6/24/2013,76,30.04,8,5,0.605714286,0.777777778,0.625,0.72,Not Sunny,Thunderstorm,0.938271605
23706,6/25/2013,66,29.92,10,5,0.537142857,1,0.625,0.586666667,Not Sunny,Rain,0.913580247
23707,6/26/2013,71,29.83,9,6,0.485714286,0.888888889,0.75,0.653333333,Not Sunny,Rain-Thunderstorm,0.913580247
23708,6/27/2013,79,29.72,9,7,0.422857143,0.888888889,0.875,0.76,Not Sunny,Rain-Thunderstorm,0.950617284
23709,6/28/2013,79,29.55,10,6,0.325714286,1,0.75,0.76,Not Sunny,Rain,0.938271605
23713,7/2/2013,85,30.13,6,7,0.657142857,0.555555556,0.875,0.84,Not Sunny,Rain-Thunderstorm,0.950617284
23714,7/3/2013,86,30.23,10,6,0.714285714,1,0.75,0.853333333,Not Sunny,Rain-Thunderstorm,0.950617284
23721,7/10/2013,81,29.93,9,6,0.542857143,0.888888889,0.75,0.786666667,Not Sunny,Rain-Thunderstorm,0.962962963
23722,7/11/2013,67,29.87,10,7,0.508571429,1,0.875,0.6,Not Sunny,Rain,0.925925926
23731,7/20/2013,63,29.8,9,6,0.468571429,0.888888889,0.75,0.546666667,Not Sunny,Rain-Thunderstorm,0.962962963
23733,7/22/2013,80,29.9,9,7,0.525714286,0.888888889,0.875,0.773333333,Not Sunny,Rain,0.987654321
23734,7/23/2013,80,29.66,9,6,0.388571429,0.888888889,0.75,0.773333333,Not Sunny,Rain-Thunderstorm,0.975308642
23736,7/25/2013,71,30.01,10,8,0.588571429,1,1,0.653333333,Not Sunny,Rain,0.765432099
23737,7/26/2013,65,30.02,10,6,0.594285714,1,0.75,0.573333333,Not Sunny,Rain,0.839506173
23739,7/28/2013,81,29.98,9,6,0.571428571,0.888888889,0.75,0.786666667,Not Sunny,Rain,0.925925926
23740,7/29/2013,63,30.02,10,5,0.594285714,1,0.625,0.546666667,Not Sunny,Rain-Thunderstorm,0.87654321
23743,8/1/2013,79,29.93,9,8,0.542857143,0.888888889,1,0.76,Not Sunny,Rain,0.901234568
23745,8/3/2013,72,29.9,10,6,0.525714286,1,0.75,0.666666667,Not Sunny,Rain,0.87654321
23749,8/7/2013,71,30.13,10,7,0.657142857,1,0.875,0.653333333,Not Sunny,Rain,0.864197531
23750,8/8/2013,86,30.06,9,7,0.617142857,0.888888889,0.875,0.853333333,Not Sunny,Rain,0.950617284
23754,8/12/2013,82,30.01,9,6,0.588571429,0.888888889,0.75,0.8,Not Sunny,Rain,0.925925926
23755,8/13/2013,87,29.8,7,7,0.468571429,0.666666667,0.875,0.866666667,Not Sunny,Rain-Thunderstorm,0.938271605
23760,8/18/2013,62,30.21,10,8,0.702857143,1,1,0.533333333,Not Sunny,Rain,0.814814815
23761,8/19/2013,66,30.09,10,6,0.634285714,1,0.75,0.586666667,Not Sunny,Rain,0.827160494
23768,8/26/2013,68,30.1,10,7,0.64,1,0.875,0.613333333,Not Sunny,Rain,0.839506173
23770,8/28/2013,74,29.88,10,6,0.514285714,1,0.75,0.693333333,Not Sunny,Rain,0.925925926
23771,8/29/2013,74,29.99,9,7,0.577142857,0.888888889,0.875,0.693333333,Not Sunny,Rain,0.901234568
23774,9/1/2013,85,29.85,8,7,0.497142857,0.777777778,0.875,0.84,Not Sunny,Rain-Thunderstorm,0.975308642
23775,9/2/2013,87,29.78,5,7,0.457142857,0.444444444,0.875,0.866666667,Not Sunny,Rain,0.987654321
23781,9/8/2013,54,29.89,10,4,0.52,1,0.5,0.426666667,Not Sunny,Rain,0.75308642
23785,9/12/2013,79,29.85,8,7,0.497142857,0.777777778,0.875,0.76,Not Sunny,Rain-Thunderstorm,0.938271605
23786,9/13/2013,66,29.71,10,5,0.417142857,1,0.625,0.586666667,Not Sunny,Rain,0.802469136
23789,9/16/2013,63,30.1,10,6,0.64,1,0.75,0.546666667,Not Sunny,Rain,0.740740741
23794,9/21/2013,83,29.88,10,6,0.514285714,1,0.75,0.813333333,Not Sunny,Rain,0.864197531
23795,9/22/2013,69,29.76,8,5,0.445714286,0.777777778,0.625,0.626666667,Not Sunny,Rain,0.716049383
23808,10/5/2013,79,30.07,6,7,0.622857143,0.555555556,0.875,0.76,Not Sunny,Rain,0.864197531
23809,10/6/2013,92,30.08,3,8,0.628571429,0.222222222,1,0.933333333,Not Sunny,Rain,0.888888889
23810,10/7/2013,79,29.93,8,7,0.542857143,0.777777778,0.875,0.76,Not Sunny,Rain,0.87654321
23813,10/10/2013,75,30.18,10,8,0.685714286,1,1,0.706666667,Not Sunny,Rain,0.728395062
23814,10/11/2013,74,30.05,10,7,0.611428571,1,0.875,0.693333333,Not Sunny,Rain,0.777777778
23815,10/12/2013,58,30.18,10,6,0.685714286,1,0.75,0.48,Not Sunny,Rain,0.691358025
23820,10/17/2013,84,29.85,7,7,0.497142857,0.666666667,0.875,0.826666667,Not Sunny,Rain,0.839506173
23821,10/18/2013,59,29.85,10,3,0.497142857,1,0.375,0.493333333,Not Sunny,Rain,0.654320988
23822,10/19/2013,68,29.91,10,6,0.531428571,1,0.75,0.613333333,Not Sunny,Rain,0.666666667
23826,10/23/2013,57,29.74,10,6,0.434285714,1,0.75,0.466666667,Not Sunny,Rain,0.518518519
23829,10/26/2013,56,30.11,10,2,0.645714286,1,0.25,0.453333333,Not Sunny,Rain,0.481481481
23830,10/27/2013,43,29.98,10,4,0.571428571,1,0.5,0.28,Not Sunny,Rain,0.456790123
23834,10/31/2013,82,30.09,9,7,0.634285714,0.888888889,0.875,0.8,Not Sunny,Rain,0.765432099
